intype,insubtype,surreason,outtype,animaltype,sex,bites,petsize,color,breed,mixed,breed2,days_in,in_season,out_season
STRAY,OTC,STRAY,RTO,DOG,M,N,LARGE,TAN / WHITE,PIT BULL,True,Unknown,1,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,S,N,SMALL,CALICO / BRN TABBY,DOMESTIC SH,False,NM,6,SPRING,SPRING
OWNER SUR,EUTH REQ,EUTH BEHAV,EUTH,DOG,F,N,LARGE,BROWN / WHITE,BOXER,True,PIT BULL,0,WINTER,WINTER
LOST,WEB,LOST/FOUND,LOST EXP,CAT,F,U,KITTN,UNKNOWN,DOMESTIC SH,False,NM,31,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,CAT,S,N,MED,WHITE / BROWN,DOMESTIC LH,False,NM,5,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,CAT,M,N,MED,ORANGE / WHITE,DOMESTIC MH,False,NM,70,SUMMER,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,LARGE,BROWN / BLACK,BOXER,False,NM,25,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,CAT,N,N,MED,BRN TABBY,DOMESTIC SH,False,NM,59,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BLACK / BROWN,STAFFORDSHIRE,True,Unknown,7,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,FIELD,STRAY,SNR,CAT,S,N,LARGE,TAN / WHITE,SNOWSHOE,True,Unknown,5,WINTER,WINTER
STRAY,OTC,STRAY,FOSTER,DOG,S,N,SMALL,BROWN / WHITE,FOX TERR WIRE,True,Unknown,10,SUMMER,SUMMER
STRAY,FIELD,STRAY,FOSTER,CAT,N,N,KITTN,ORANGE / WHITE,DOMESTIC SH,False,NM,8,SPRING,SPRING
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BROWN,GERM SHEPHERD,False,NM,4,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,CAT,S,N,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,6,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,ORG TABBY,DOMESTIC SH,False,NM,8,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,LARGE,BROWN / WHITE,PIT BULL,False,NM,38,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,CAT,S,N,MED,CALICO,DOMESTIC SH,False,NM,1,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,FIELD,STRAY,SNR,CAT,S,N,MED,TORTIE,DOMESTIC SH,True,Unknown,2,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,BR BRINDLE,PIT BULL,False,NM,11,SUMMER,SUMMER
STRAY,FIELD,STRAY,FOSTER,CAT,S,N,KITTN,BLACK / WHITE,DOMESTIC SH,False,NM,8,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,BLK TABBY,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,N,N,LARGE,TAN / WHITE,LABRADOR RETR,True,Unknown,23,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,CAT,N,N,SMALL,BLACK / WHITE,DOMESTIC SH,False,NM,1,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,BLACK / WHITE,DOMESTIC SH,False,NM,2,FALL,FALL
OWNER SUR,EUTH REQ,BITES,EUTH,DOG,M,Y,LARGE,TAN / BLACK,BELG MALINOIS,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,FOSTER,CAT,N,N,SMALL,GRAY,DOMESTIC SH,False,NM,1,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLK TABBY,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,MED,TRICOLOR / BLACK,BEAGLE,True,Unknown,8,SUMMER,SUMMER
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,BRN TABBY,DOMESTIC SH,False,NM,3,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,BROWN / WHITE,TR WALKER HOUND,True,Unknown,4,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,TRICOLOR,TR WALKER HOUND,True,Unknown,4,SUMMER,SUMMER
OWNER SUR,EUTH REQ,AGG PEOPLE,EUTH,DOG,F,N,LARGE,BLACK / TAN,DOBERMAN PINSCH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,WHITE / BLACK,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
RETURN,ADOPTION,AGG ANIMAL,FOSTER,DOG,N,N,LARGE,FAWN,CANE CORSO,False,NM,3,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,MED,WHITE / BLACK,PIT BULL,True,AUST CATTLE DOG,35,SUMMER,SUMMER
STRAY,OTC,STRAY,EUTH,CAT,F,N,MED,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,N,N,KITTN,BLK TABBY,DOMESTIC SH,False,NM,10,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,SMALL,BRN TABBY,DOMESTIC SH,False,NM,6,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,0,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,KITTN,TORTIE,DOMESTIC SH,False,NM,4,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,CALICO / MUTED,DOMESTIC MH,False,NM,2,SUMMER,SUMMER
STRAY,FIELD,STRAY,TRANSFER,DOG,M,N,MED,TRICOLOR,PIT BULL,True,ROTTWEILER,6,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,DOG,F,N,TOY,BROWN / TAN,CHIHUAHUA SH,False,NM,26,SUMMER,SUMMER
DISPOSAL,STRAY,STRAY,DISPOSAL,DOG,M,N,MED,BROWN / WHITE,BEAGLE,False,NM,5,SUMMER,SUMMER
STRAY,OTC,STRAY,TRANSFER,DOG,S,N,LARGE,BLACK,SIBERIAN HUSKY,True,GERM SHEPHERD,11,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,Y,MED,WHITE / BROWN,ENG BULLDOG,True,PIT BULL,16,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,BLACK / WHITE,PIT BULL,True,LABRADOR RETR,0,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,TAN / WHITE,LABRADOR RETR,True,BEAGLE,39,WINTER,SPRING
OWNER SUR,OTC,OTHER PET,ADOPTION,DOG,S,N,MED,BROWN / WHITE,BOXER,True,PIT BULL,45,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,SMALL,GRAY / GRAY,SCHNAUZER MIN,True,Unknown,26,SUMMER,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CALICO,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLK TABBY / WHITE,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,BLK TABBY / WHITE,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,LARGE,GRAY TABBY,DOMESTIC SH,False,NM,7,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,TOY,BLK SMOKE / WHITE,CAIRN TERRIER,True,Unknown,7,WINTER,SPRING
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CALICO,DOMESTIC SH,False,NM,2,FALL,FALL
FOSTER,RETURN,FOSTER RET,FOSTER,CAT,S,N,LARGE,GRAY TABBY,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,F,N,MED,GOLD,LABRADOR RETR,True,Unknown,1,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLK TABBY,DOMESTIC MH,False,NM,2,FALL,FALL
STRAY,FIELD,INJURED,TNR,CAT,N,N,LARGE,BRN TABBY,DOMESTIC SH,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,TORTIE,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,WHITE / GRAY,DOMESTIC SH,False,NM,78,WINTER,SPRING
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BRN TABBY,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CALICO,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,RTO,CAT,S,N,LARGE,GRAY,DOMESTIC LH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLK TABBY,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,CALICO,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,RTO,CAT,S,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,WHITE / RED,AUST CATTLE DOG,False,NM,8,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,CALICO,DOMESTIC MH,False,NM,2,FALL,FALL
OWNER SUR,EUTH REQ,AGG ANIMAL,EUTH,DOG,F,N,LARGE,WHITE,AMER BULLDOG,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,TNR,CAT,N,N,MED,BLACK / WHITE,DOMESTIC SH,False,NM,2,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,SMALL,BLACK,DOMESTIC MH,False,NM,3,FALL,FALL
OWNER SUR,OTC,OWNER MED,ADOPTION,CAT,N,N,LARGE,GRAY,DOMESTIC SH,False,NM,12,WINTER,WINTER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,MED,WHITE,AMER ESKIMO,False,NM,7,WINTER,SPRING
STRAY,FIELD,STRAY,TRANSFER,DOG,F,N,TOY,GRAY,SHIH TZU,False,NM,11,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,N,N,KITTN,GRAY TABBY,DOMESTIC SH,False,NM,10,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,BLACK,DOMESTIC SH,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,N,N,KITTN,SL LYNX PT,SNOWSHOE,False,NM,5,FALL,FALL
STRAY,FIELD,STRAY,SNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,M,Y,LARGE,BLACK,PIT BULL,False,NM,2,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,FALL
STRAY,FIELD,INJURED,ADOPTION,CAT,S,N,MED,GRAY,DOMESTIC SH,False,NM,18,FALL,FALL
STRAY,OTC,STRAY,TNR,CAT,S,N,KITTN,BLACK,DOMESTIC SH,False,NM,1,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,9,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,WINTER
STRAY,FIELD,STRAY,SNR,CAT,S,N,SMALL,GRAY / WHITE,DOMESTIC SH,False,NM,4,SPRING,SPRING
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,BRN TABBY / CALICO,DOMESTIC SH,False,NM,8,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,KITTN,GRAY TABBY,DOMESTIC SH,False,NM,9,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,U,N,MED,BLACK,DOMESTIC SH,False,NM,2,FALL,WINTER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BLACK / WHITE,DOMESTIC SH,False,NM,3,FALL,FALL
FOSTER,RETURN,STRAY,ADOPTION,DOG,N,N,MED,TAN / WHITE,PIT BULL,False,NM,5,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,CREAM / WHITE,DOMESTIC SH,False,NM,9,SUMMER,SUMMER
OWNER SUR,FIELD,AGG PEOPLE,EUTH,DOG,S,Y,MED,WHITE / BLACK,AUST CATTLE DOG,False,NM,12,FALL,FALL
FOSTER,RETURN,FOSTER RET,ADOPTION,DOG,S,N,MED,RED,LABRADOR RETR,True,Unknown,1,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,DOG,M,N,PUPPY,BROWN,LABRADOR RETR,False,NM,4,SUMMER,SUMMER
FOSTER,RETURN,STRAY,TRANSFER,DOG,N,N,MED,TAN,LABRADOR RETR,True,MASTIFF,2,FALL,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,CREAM / WHITE,DOMESTIC SH,False,NM,12,SUMMER,SUMMER
STRAY,OTC,STRAY,TNR,CAT,S,N,MED,BLACK,DOMESTIC SH,False,NM,2,WINTER,WINTER
FOSTER,RETURN,STRAY,TRANSFER,DOG,F,N,PUPPY,WHITE / BR BRINDLE,PIT BULL,False,NM,0,WINTER,WINTER
STRAY,FIELD,STRAY,RTO,DOG,F,N,LARGE,TAN,MASTIFF,True,Unknown,13,SPRING,SPRING
OWNER SUR,FIELD,OWNER MED,ADOPTION,CAT,N,N,MED,WHITE / GRAY,DOMESTIC LH,False,NM,34,WINTER,WINTER
STRAY,OTC,STRAY,FOSTER,CAT,N,N,KITTN,BRN TABBY / WHITE,DOMESTIC MH,False,NM,2,SPRING,SPRING
STRAY,FIELD,STRAY,RTO,DOG,N,N,LARGE,GRAY / WHITE,PIT BULL,True,Unknown,14,SPRING,SPRING
OWNER SUR,FIELD,OWNER MED,ADOPTION,CAT,S,N,SMALL,GRAY / WHITE,DOMESTIC LH,False,NM,32,WINTER,WINTER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,2,SPRING,SPRING
DISPOSAL,FIELD,DOA,DISPOSAL,CAT,S,N,LARGE,BLACK,DOMESTIC SH,False,NM,0,FALL,FALL
OWNER SUR,FIELD,OWNER MED,ADOPTION,CAT,S,N,MED,GRAY,DOMESTIC LH,False,NM,22,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,CAT,M,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
OWNER SUR,FIELD,OWNER MED,ADOPTION,CAT,N,N,LARGE,SEAL PT,HIMALAYAN,True,SNOWSHOE,5,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,CAT,M,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
OWNER SUR,EUTH REQ,AGG ANIMAL,EUTH,DOG,N,Y,MED,TAN,PIT BULL,False,NM,0,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,CAT,F,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,TRANSFER,CAT,M,N,KITTN,WHITE / ORG TABBY,DOMESTIC SH,False,NM,8,SUMMER,FALL
STRAY,OTC,STRAY,ADOPTION,CAT,N,N,LARGE,BLACK / WHITE,DOMESTIC SH,False,NM,44,WINTER,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,SMALL,WHITE / BR BRINDLE,JACK RUSS TER,True,Unknown,7,FALL,FALL
STRAY,OTC,STRAY,TRANSFER,CAT,F,N,KITTN,BRN TABBY / WHITE,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,FOSTER,CAT,S,N,MED,TORTIE,DOMESTIC MH,False,NM,34,SPRING,SUMMER
STRAY,OTC,STRAY,TRANSFER,DOG,F,N,TOY,GRAY,SHIH TZU,False,NM,6,FALL,FALL
STRAY,FIELD,STRAY,ADOPTION,DOG,S,N,MED,BLACK,GERM SHEPHERD,True,Unknown,16,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,DOG,N,Y,LARGE,BROWN / WHITE,PIT BULL,False,NM,1,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,DOG,S,N,SMALL,BLACK / WHITE,POODLE MIN,True,SCHNAUZER MIN,6,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,CAT,M,N,KITTN,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,FIELD,STRAY,TRANSFER,DOG,N,N,LARGE,BROWN / BLACK,GERM SHEPHERD,False,NM,12,WINTER,WINTER
STRAY,FIELD,STRAY,RTF,CAT,S,N,MED,BRN TIGER / CALICO,DOMESTIC MH,False,NM,41,SPRING,SPRING
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,LARGE,BRN MERLE,GREAT DANE,False,NM,13,SUMMER,SUMMER
STRAY,OTC,STRAY,EUTH,CAT,F,N,SMALL,TORTIE,DOMESTIC SH,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,F,N,MED,TAN,PLOTT HOUND,True,LABRADOR RETR,2,SPRING,SPRING
STRAY,OTC,STRAY,TRANSFER,DOG,F,N,LARGE,GRAY,GREAT DANE,False,NM,13,SUMMER,SUMMER
RETURN,ADOPTION,LANDLORD,FOSTER,DOG,N,N,LARGE,BLACK / WHITE,PIT BULL,False,NM,51,WINTER,WINTER
OWNER SUR,EUTH REQ,EUTH OLD,EUTH,DOG,S,N,LARGE,WHITE,SIBERIAN HUSKY,False,NM,0,FALL,FALL
STRAY,FIELD,STRAY,FOSTER,DOG,S,N,LARGE,BROWN,PIT BULL,False,NM,13,FALL,WINTER
LOST,WEB,LOST/FOUND,LOST EXP,DOG,M,U,LARGE,UNKNOWN,GERM SHEPHERD,False,NM,31,WINTER,WINTER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,Y,LARGE,BROWN / WHITE,AKITA,False,NM,23,SPRING,SPRING
OWNER SUR,OTC,RESPONSIBL,TRANSFER,DOG,N,Y,LARGE,BROWN / TAN,GERM SHEPHERD,False,NM,12,SUMMER,SUMMER
LOST,WEB,LOST/FOUND,LOST EXP,DOG,M,U,SMALL,UNKNOWN,SHIH TZU,False,NM,31,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,BLACK,DOMESTIC SH,False,NM,17,FALL,FALL
OWNER SUR,FIELD,UNKNOWN,DISPOSAL,DOG,M,N,LARGE,BROWN,PIT BULL,False,NM,2,SUMMER,SUMMER
LOST,WEB,LOST/FOUND,LOST EXP,DOG,M,U,MED,UNKNOWN,AUST SHEPHERD,False,NM,31,WINTER,WINTER
FOSTER,RETURN,FOSTER RET,ADOPTION,CAT,S,N,MED,BLK TABBY,DOMESTIC SH,False,NM,9,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,DOG,M,N,LARGE,BLACK / WHITE,ROTTWEILER,True,LABRADOR RETR,12,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,DOG,F,N,MED,TAN / WHITE,PIT BULL,False,NM,0,SUMMER,SUMMER
LOST,WEB,LOST/FOUND,LOST EXP,DOG,F,U,MED,UNKNOWN,AUST SHEPHERD,False,NM,31,WINTER,WINTER
OWNER SUR,RETURN 30,AGG PEOPLE,EUTH,DOG,N,Y,MED,BR BRINDLE,BOXER,True,AUST SHEPHERD,13,SUMMER,SUMMER
LOST,WEB,LOST/FOUND,LOST EXP,DOG,M,U,MED,UNKNOWN,LABRADOR RETR,False,NM,31,WINTER,WINTER
OWNER SUR,EUTH REQ,AGG ANIMAL,EUTH,DOG,M,Y,LARGE,WHITE / BLACK,PIT BULL,False,NM,0,SPRING,SPRING
STRAY,FIELD,STRAY,TRANSFER,DOG,N,N,SMALL,TRICOLOR,BEAGLE,False,NM,14,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,DOG,M,N,MED,WHITE / BR BRINDLE,PIT BULL,False,NM,6,SUMMER,SUMMER
STRAY,FIELD,STRAY,FOSTER,DOG,N,N,PUPPY,BR BRINDLE,PIT BULL,False,NM,4,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,DOG,M,N,MED,WHITE / BR BRINDLE,PIT BULL,False,NM,6,SUMMER,SUMMER
FOUND,WEB,LOST/FOUND,FOUND EXP,DOG,M,U,LARGE,UNKNOWN,SIBERIAN HUSKY,False,NM,31,WINTER,WINTER
STRAY,FIELD,STRAY,EUTH,DOG,F,N,MED,BROWN,BOXER,True,PIT BULL,6,SUMMER,SUMMER
STRAY,FIELD,STRAY,EUTH,DOG,M,N,LARGE,BLACK / BROWN,ROTTWEILER,False,NM,15,WINTER,WINTER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,SMALL,GRAY,CHIHUAHUA LH,False,NM,8,WINTER,WINTER
STRAY,OTC,STRAY,TRANSFER,DOG,N,N,PUPPY,BLACK / WHITE,PIT BULL,True,Unknown,9,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,BLUE / WHITE,PIT BULL,False,NM,25,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,SMALL,GRAY TABBY / WHITE,DOMESTIC SH,False,NM,9,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BLACK / WHITE,BOXER,True,LABRADOR RETR,25,SUMMER,SUMMER
OWNER SUR,OTC,AGG PEOPLE,ADOPTION,DOG,N,N,TOY,RED,POMERANIAN,False,NM,12,SUMMER,SUMMER
OWNER SUR,OTC,AGG PEOPLE,ADOPTION,DOG,S,N,SMALL,BROWN / TAN,MIN PINSCHER,False,NM,12,SUMMER,SUMMER
STRAY,FIELD,ABANDON,TRANSFER,DOG,N,N,SMALL,TAN / CREAM,COCKER SPAN,True,POODLE MIN,10,SPRING,SPRING
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,SMALL,TRICOLOR,BEAGLE,False,NM,7,FALL,FALL
STRAY,OTC,STRAY,FOSTER,DOG,N,N,PUPPY,BLACK / WHITE,PIT BULL,False,NM,17,SUMMER,SUMMER
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,LYNX PT,SIAMESE,False,NM,1,FALL,FALL
OWNER SUR,EUTH REQ,ILL,EUTH,DOG,S,N,TOY,BLACK / GRAY,YORKSHIRE TERR,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,S,N,MED,BR BRINDLE / WHITE,WELSH CORGI CAR,True,BORDER COLLIE,0,SPRING,SPRING
STRAY,OTC,STRAY,RTO,CAT,S,N,SMALL,BLACK,DOMESTIC SH,False,NM,1,SUMMER,SUMMER
DISPOSAL,OWNER,DOA,DISPOSAL,DOG,S,N,SMALL,GRAY,SCHNAUZER MIN,False,NM,0,FALL,FALL
OWNER SUR,OTC,RESPONSIBL,TRANSPORT,DOG,F,N,MED,WHITE / BLACK,BOXER,False,NM,12,SPRING,SPRING
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,WHITE / GRAY,DOMESTIC LH,False,NM,5,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,LARGE,TAN / WHITE,AMER FOXHOUND,True,Unknown,10,WINTER,WINTER
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,BLACK,DOMESTIC MH,False,NM,15,WINTER,SPRING
OWNER SUR,EUTH REQ,AGG ANIMAL,EUTH,CAT,F,N,MED,BRN TABBY,DOMESTIC SH,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BROWN / WHITE,PIT BULL,False,NM,19,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,M,N,KITTN,BLACK / WHITE,DOMESTIC MH,False,NM,0,SUMMER,SUMMER
OWNER SUR,EUTH REQ,AGG ANIMAL,EUTH,DOG,S,N,MED,TAN / WHITE,PIT BULL,False,NM,0,SUMMER,SUMMER
STRAY,OTC,STRAY,SNR,CAT,S,N,MED,WHITE / BLACK,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,DOG,N,N,PUPPY,BLACK / WHITE,BORDER COLLIE,True,LABRADOR RETR,33,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,CAT,N,N,MED,GRAY,DOMESTIC SH,False,NM,4,WINTER,WINTER
STRAY,OTC,ABANDON,ADOPTION,CAT,S,N,SMALL,GRAY,DOMESTIC SH,False,NM,10,SUMMER,SUMMER
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,BRN TABBY,DOMESTIC SH,False,NM,2,SUMMER,SUMMER
STRAY,FIELD,STRAY,ADOPTION,CAT,N,N,MED,BLACK,DOMESTIC SH,False,NM,23,WINTER,SPRING
STRAY,FIELD,STRAY,RTO,DOG,S,N,LARGE,BR BRINDLE / WHITE,PIT BULL,False,NM,3,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,CAT,S,N,KITTN,BLACK / WHITE,DOMESTIC SH,False,NM,5,FALL,FALL
STRAY,OTC,STRAY,SNR,CAT,N,N,SMALL,BLK TABBY,DOMESTIC SH,False,NM,2,SPRING,SPRING
DISPOSAL,FIELD,DOA,DISPOSAL,DOG,M,N,SMALL,BROWN,POMERANIAN,False,NM,0,SPRING,SPRING
STRAY,OTC,STRAY,SNR,CAT,N,N,MED,GRAY TABBY,DOMESTIC SH,False,NM,3,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,N,N,MED,RED,LABRADOR RETR,True,AUST CATTLE DOG,7,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,TAN / WHITE,PIT BULL,False,NM,13,FALL,FALL
STRAY,OTC,STRAY,FOSTER,CAT,S,N,KITTN,BLACK,DOMESTIC LH,False,NM,0,WINTER,WINTER
STRAY,OTC,STRAY,RTO,DOG,M,N,X-LRG,BR BRINDLE,MASTIFF,False,NM,1,SUMMER,SUMMER
STRAY,OTC,STRAY,ADOPTION,DOG,S,N,LARGE,BLACK / TAN,GERM SHEPHERD,False,NM,6,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,LARGE,SILVER,LABRADOR RETR,False,NM,1,SUMMER,SUMMER
STRAY,OTC,STRAY,RTO,DOG,N,N,MED,TAN,PIT BULL,True,Unknown,1,WINTER,WINTER
